,hyperlink
13378,https://github.com/weaveworks/tf-controller/issues/637
13379,https://github.com/weaveworks/tf-controller/issues/649
13380,https://github.com/weaveworks/tf-controller/security/advisories/GHSA-6hvv-j432-23cv
13381,https://github.com/weaviate/weaviate/issues/3258
13382,https://github.com/web2py/web2py/commit/936e2260b0c34c44e2f3674a893e96d2a7fad0a3
13383,https://github.com/web3/web3.js/commit/8ed041c6635d807b3da8960ad49e125e3d1b0e80
13384,https://github.com/WebAssembly/binaryen/issues/1900
13385,https://github.com/webassembly/simd
13386,https://github.com/WebAssembly/wabt/issues/1938
13387,https://github.com/WebAssembly/wabt/issues/1984
13388,https://github.com/WebAssembly/wabt/issues/1989
13389,https://github.com/WebAssembly/wabt/issues/1990
13390,https://github.com/WebAssembly/wabt/issues/1992
13391,https://github.com/WebAssembly/wabt/issues/2165
13392,https://github.com/WebAssembly/wabt/issues/2180
13393,https://github.com/WebAssembly/wabt/issues/2199
13394,https://github.com/WebAssembly/wabt/issues/2310
13395,https://github.com/WebAssembly/wabt/issues/2311
13396,https://github.com/webasyst/webasyst-framework/issues/377
13397,https://github.com/webauthn4j/webauthn4j-spring-security/commit/129700d74d83f9b9a82bf88ebc63707e3cb0a725
13398,https://github.com/webauthn4j/webauthn4j-spring-security/security/advisories/GHSA-v9hx-v6vf-g36j
13399,https://github.com/webbuilders-group/silverstripe-kapost-bridge/commit/2e14b0fd0ea35034f90890f364b130fb4645ff35
13400,https://github.com/webiny/webiny-js/security/advisories/GHSA-3x59-vrmc-5mx6
13401,https://github.com/Webklex/php-imap/blob/5.2.0/src/Attachment.php#L251-L255
13402,https://github.com/Webklex/php-imap/blob/5.2.0/src/Attachment.php#L252
13403,https://github.com/Webklex/php-imap/pull/414
13404,https://github.com/Webklex/php-imap/releases/tag/5.3.0
13405,https://github.com/Webklex/php-imap/security/advisories/GHSA-47p7-xfcc-4pv9
13406,https://github.com/webkul/hotelcommerce
13407,https://github.com/webkul/hotelcommerce/pull/537
13408,https://github.com/webmproject/libvpx/commit/263682c9a29395055f3b3afe2d97be1828a6223f
13409,https://github.com/webmproject/libvpx/commit/3fbd1dca6a4d2dad332a2110d646e4ffef36d590
13410,https://github.com/webmproject/libvpx/commit/af6dedd715f4307669366944cca6e0417b290282
13411,https://github.com/webmproject/libvpx/commit/df9fd9d5b7325060b2b921558a1eb20ca7880937
13412,https://github.com/webmproject/libvpx/compare/v1.13.0...v1.13.1
13413,https://github.com/webmproject/libvpx/releases/tag/v1.13.1
13414,https://github.com/webmproject/libvpx/tags
13415,https://github.com/webmproject/libwebp/commit/902bc9190331343b2017211debcec8d2ab87e17a
13416,https://github.com/webmproject/libwebp/releases/tag/v1.3.2
13417,https://github.com/webpack/webpack/compare/v5.75.0...v5.76.0
13418,https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/getFilenameFromUrl.js#L82
13419,https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/setupOutputFileSystem.js#L21
13420,https://github.com/webpack/webpack-dev-middleware/commit/189c4ac7d2344ec132a4689e74dc837ec5be0132
13421,https://github.com/webpack/webpack-dev-middleware/commit/9670b3495da518fe667ff3428c5e4cb9f2f3d353
13422,https://github.com/webpack/webpack-dev-middleware/commit/e10008c762e4d5821ed6990348dabf0d4d93a10e
13423,https://github.com/webpack/webpack-dev-middleware/releases/tag/v5.3.4
13424,https://github.com/webpack/webpack-dev-middleware/releases/tag/v6.1.2
13425,https://github.com/webpack/webpack-dev-middleware/releases/tag/v7.1.0
13426,https://github.com/webpack/webpack-dev-middleware/security/advisories/GHSA-wr3j-pwj9-hqq6
13427,https://github.com/webpack/webpack/pull/16500
13428,https://github.com/websafe2021/CVE/blob/main/TenghuTOS-TWS-200.md
13429,https://github.com/web-zxl/img/blob/main/4.png
13430,https://github.com/wednesdaygogo/Vulnerability-recurrence/blob/main/rockoa%20less%20than%202.3.3%20sql%20injection%20vulnerability.pdf
13431,https://github.com/weichsel/ZIPFoundation/issues/282
13432,https://github.com/weidai11/cryptopp/issues/1247
13433,https://github.com/weidai11/cryptopp/issues/1248
13434,https://github.com/weidai11/cryptopp/issues/1249
13435,https://github.com/weidai11/cryptopp/issues/992
13436,https://github.com/weidai11/cryptopp/releases/tag/CRYPTOPP_8_4_0
13437,https://github.com/wekan/wekan/blob/master/CHANGELOG.md
13438,https://github.com/wekan/wekan/commit/47ac33d6c234359c31d9b5eae49ed3e793907279
13439,https://github.com/welk1n/JNDI-Injection-Exploit/releases/tag/v1.0
13440,https://github.com/weng-xianhu/eyoucms/issues/40
13441,https://github.com/weng-xianhu/eyoucms/issues/41
13442,https://github.com/weng-xianhu/eyoucms/issues/42
13443,https://github.com/weng-xianhu/eyoucms/issues/43
13444,https://github.com/weng-xianhu/eyoucms/issues/44
13445,https://github.com/weng-xianhu/eyoucms/issues/45
13446,https://github.com/weng-xianhu/eyoucms/issues/46
13447,https://github.com/weng-xianhu/eyoucms/issues/47
13448,https://github.com/weng-xianhu/eyoucms/issues/48
13449,https://github.com/weng-xianhu/eyoucms/issues/49
13450,https://github.com/weng-xianhu/eyoucms/issues/50
13451,https://github.com/weng-xianhu/eyoucms/issues/52
13452,https://github.com/weng-xianhu/eyoucms/issues/53
13453,https://github.com/weng-xianhu/eyoucms/issues/54
13454,https://github.com/weng-xianhu/eyoucms/issues/55
13455,https://github.com/weng-xianhu/eyoucms/issues/56
13456,https://github.com/weng-xianhu/eyoucms/issues/57
13457,https://github.com/wenwochunfeng/bugReport/blob/main/XSS.md
13458,https://github.com/west9b/bug_report/blob/main/SQLi-1.md
13459,https://github.com/weston-embedded/uC-FTPs/pull/1
13460,https://github.com/weston-embedded/uC-FTPs/pull/2
13461,https://github.com/Wh04m1001/CVE
13462,https://github.com/what3words/wordpress-autosuggest-plugin/commit/dd59cbac5f86057d6a73b87007c08b8bfa0c32ac
13463,https://github.com/what3words/wordpress-autosuggest-plugin/pull/20
13464,https://github.com/what3words/wordpress-autosuggest-plugin/releases/tag/v4.0.1
13465,https://github.com/WhatTheFuzz/crasm-fuzz/tree/a020ad6ad99a72ca373f7dd1aab3a61a7c87fd66/bug-floating-point-exception
13466,https://github.com/WhatTheFuzz/crasm-fuzz/tree/a020ad6ad99a72ca373f7dd1aab3a61a7c87fd66/bug-null-pointer
13467,https://github.com/WhereisRain/dir-815
13468,https://github.com/WhereisRain/dir-815/blob/main/README.md
13469,https://github.com/whgojp/cve-reports/blob/master/Huashi_Private_Cloud_CDN_Live_Streaming_Acceleration_Server_Has_RCE_Vulnerability/report.md
13470,https://github.com/whgojp/cve-reports/wiki/CMSV6-vehicle-monitoring-platform-system-SQL-injection
13471,https://github.com/whgojp/cve-reports/wiki/There-is-a-weak-password-in-the-CMSV6-vehicle-monitoring-platform-system
13472,https://github.com/whiex/asdaszdfadsaf/blob/main/PHPCrazyCMS%20storage%20CSRF.docx
13473,https://github.com/whisperfish/blurhash-rs/security/advisories/GHSA-cxvp-82cq-57h2
13474,https://github.com/whisperfish/rust-phonenumber/commit/2dd44be94539c051b4dee55d1d9d349bd7bedde6
13475,https://github.com/whisperfish/rust-phonenumber/commit/bea8e732b9cada617ede5cf51663dba183747f71
13476,https://github.com/whisperfish/rust-phonenumber/security/advisories/GHSA-whhr-7f2w-qqj2
13477,https://github.com/WhiteA1so/Cvetest/blob/main/1.pdf
13478,https://github.com/WhiteA1so/Cvetest/blob/main/Sql1.pdf
13479,https://github.com/WhiteBearVN/CWX-Registration-Broken-Access-Control
13480,https://github.com/WhiteBearVN/CWX-Registration-Broken-Access-Control/blob/main/README.md
13481,https://github.com/WhiteHSBG/JNDIExploit/issues/10
13482,https://github.com/whoamiecho/vuls/blob/main/emby.md
13483,https://github.com/whokilleddb/dlink-dir-819-dos
13484,https://github.com/will121351/wenqin.webray.com.cn/blob/main/CVE-project/faq-management-system.md
13485,https://github.com/will121351/wenqin.webray.com.cn/blob/main/CVE-project/school-visitors-log-e-book.md
13486,https://github.com/will121351/wenqin.webray.com.cn/blob/main/CVE-project/url-shortener.md
13487,https://github.com/willchen0011/cve/blob/main/download.md
13488,https://github.com/willchen0011/cve/blob/main/HongJing-sql.md
13489,https://github.com/willchen0011/cve/blob/main/NS-ASG-sql.md
13490,https://github.com/willchen0011/cve/blob/main/rce.md
13491,https://github.com/willchen0011/cve/blob/main/sql2.md
13492,https://github.com/willchen0011/cve/blob/main/sql3.md
13493,https://github.com/willchen0011/cve/blob/main/sql.md
13494,https://github.com/willchen0011/cve/blob/main/unaccess.md
13495,https://github.com/willchen0011/cve/blob/main/upload2.md
13496,https://github.com/willchen0011/cve/blob/main/upload.md
13497,https://github.com/WillyXJ/facileManager/commit/0aa850d4b518f10143a4c675142b15caa5872877
13498,https://github.com/WillyXJ/facileManager/security/advisories/GHSA-h7w3-xv88-2xqj
13499,https://github.com/WillyXJ/facileManager/security/advisories/GHSA-w67q-pp62-j4pf
13500,https://github.com/WillyXJ/facileManager/security/advisories/GHSA-xw34-8pj6-75gc
13501,https://github.com/win3zz/CVE-2023-43261
13502,https://github.com/windecks/CVE-2023-46404
13503,https://github.com/winkle175/bug_report/blob/main/SQLi-1.md
13504,https://github.com/winmt/my-vuls/tree/main/DCN%20DCBI-Netlog-LAB
13505,https://github.com/winmt/my-vuls/tree/main/DIR-890L
13506,https://github.com/winmt/my-vuls/tree/main/LB-LINK%20BL-AC1900%2C%20BL-WR9000%2C%20BL-X26%20and%20BL-LTE300%20Wireless%20Routers
13507,https://github.com/winmt/my-vuls/tree/main/RG-EW1200
13508,https://github.com/winmt/my-vuls/tree/main/RG-EW%20PRO%20Series
13509,https://github.com/winmt/my-vuls/tree/main/TOTOLINK%20EX300_V2
13510,https://github.com/winmt/my-vuls/tree/main/WAVLINK%20WL-WN575A3
13511,https://github.com/winson2004aa/PAAFS/tree/master/vul2
13512,https://github.com/WinterChenS/my-site/issues/74
13513,https://github.com/wintercms/storm/commit/186d85d8fea2cae43afc807d39f68553c24e56be
13514,https://github.com/wintercms/winter/commit/2969daeea8dee64d292dbaa3778ea251e2a7e491
13515,https://github.com/wintercms/winter/commit/517f65dfae679b57575b047de13c5af48915a5ba
13516,https://github.com/wintercms/winter/commit/5bc9257fe2bc47d8b786a1b1bf96bafad23d8ddd
13517,https://github.com/wintercms/winter/commit/fa50b4c7489b67ea80072f8ac9fe5294fce1df1c
13518,https://github.com/wintercms/winter/releases/tag/v1.2.3
13519,https://github.com/wintercms/winter/security/advisories/GHSA-2x7r-93ww-cxrq
13520,https://github.com/wintercms/winter/security/advisories/GHSA-43w4-4j3c-jx29
13521,https://github.com/wintercms/winter/security/advisories/GHSA-4wvw-75qh-fqjp
13522,https://github.com/wintercms/winter/security/advisories/GHSA-wjw2-4j7j-6gc3
13523,https://github.com/wireapp/wire-avs/commit/364c3326a1331a84607bce2e17126306d39150cd
13524,https://github.com/wireapp/wire-avs/security/advisories/GHSA-m4xg-fcr3-w3pq
13525,https://github.com/wireapp/wire-server/commit/494a6881f5895d4ed9e5d011455242be0d5e6223
13526,https://github.com/wireapp/wire-server/pull/2870
13527,https://github.com/wiremock/wiremock/releases/tag/3.0.0-beta-15
13528,https://github.com/wiremock/wiremock/security/advisories/GHSA-676j-xrv3-73vc
13529,https://github.com/wiremock/wiremock/security/advisories/GHSA-hq8w-9w8w-pmx7
13530,https://github.com/wiremock/wiremock/security/advisories/GHSA-pmxq-pj47-j8j4
13531,https://github.com/wireshark/wireshark/commit/108217f4bb1afb8b25fc705c2722b3e328b1ad78
13532,https://github.com/wireshark/wireshark/commit/80a4dc55f4d2fa33c2b36a99406500726d3faaef
13533,https://github.com/wireshark/wireshark/commit/c3720cff158c265dec2a0c6104b1d65954ae6bfd
13534,https://github.com/WithSecureLabs/megafeis-palm/tree/main/CVE-2022-45634
13535,https://github.com/WithSecureLabs/megafeis-palm/tree/main/CVE-2022-45635
13536,https://github.com/WithSecureLabs/megafeis-palm/tree/main/CVE-2022-45636
13537,https://github.com/WithSecureLabs/megafeis-palm/tree/main/CVE-2022-45637
13538,https://github.com/wixtoolset/issues/security/advisories/GHSA-7wh2-wxc7-9ph5
13539,https://github.com/wixtoolset/issues/security/advisories/GHSA-jx4p-m4wm-vvjg
13540,https://github.com/wixtoolset/issues/security/advisories/GHSA-rf39-3f98-xr7r
13541,https://github.com/wixtoolset/wix3/commit/6d372e5169f1a334a395cdf496443bc0732098e9
13542,https://github.com/wixtoolset/wix3/commit/93eeb5f6835776694021f66d4226c262c67d487a
13543,https://github.com/wixtoolset/wix/commit/2e5960b575881567a8807e6b8b9c513138b19742
13544,https://github.com/wixtoolset/wix/commit/75a8c75d4e02ea219008dc5af7d03869291d61f7
13545,https://github.com/wjzdalao/ecshop4.1.8/issues/1
13546,https://github.com/wjzdalao/ecshop4.1.8/issues/2
13547,https://github.com/wkeyi0x1/vul-report/blob/main/Best%20pos%20management%20system%20in%20php/report.md
13548,https://github.com/wkeyi0x1/vul-report/blob/main/Best%20pos%20management%20system%20in%20php/Report-SQLI-1.md
13549,https://github.com/wkeyi0x1/vul-report/blob/main/Insurance%20Management%20System%20PHP%20and%20MySQL/Insurance%20Management%20System%20PHP%20and%20MySQL%20v1.0%20-%20File%20Inclusion.md
13550,https://github.com/wkeyi0x1/vul-report/blob/main/Tourist%20Reservation%20System%20using%20C%2B%2B%20with%20Free%20Source%20Code/buffer-overflow-1.md
13551,https://github.com/wkeyi0x1/vul-report/issues/2
13552,https://github.com/wkeyi0x1/vul-report/issues/3
13553,https://github.com/wkeyi0x1/vul-report/issues/4
13554,https://github.com/wkeyuan/DWSurvey/issues/107
13555,https://github.com/wkeyuan/DWSurvey/issues/48
13556,https://github.com/Wkingxc/CVE/blob/master/dedebiz_XSS.pdf
13557,https://github.com/Wkingxc/CVE/blob/master/ibos_OA_1.md
13558,https://github.com/Wkingxc/CVE/blob/master/ibos_OA.md
13559,https://github.com/wliang6/ChatEngine/blame/fded8e710ad59f816867ad47d7fc4862f6502f3e/src/chatbotapp/LoginServlet.java#L30:L40
13560,https://github.com/wliang6/ChatEngine/blob/fded8e710ad59f816867ad47d7fc4862f6502f3e/src/chatbotapp/chatWindow.java#L33:L60
13561,https://github.com/wliang6/ChatEngine/blob/fded8e710ad59f816867ad47d7fc4862f6502f3e/src/chatbotapp/chatWindow.java#L34:L60
13562,https://github.com/wliang6/ChatEngine/blob/fded8e710ad59f816867ad47d7fc4862f6502f3e/src/chatbotapp/LoginServlet.java#L55:L64
13563,https://github.com/wliang6/ChatEngine/blob/master/src/chatbotapp/chatWindow.java#L71:L81
13564,https://github.com/wliang6/ChatEngine/blob/master/WebContent/WEB-INF/lib/chatbox.jsp#L12
13565,https://github.com/wmanager/base
13566,https://github.com/WodenSec/CVE-2022-46484
13567,https://github.com/WodenSec/CVE-2022-46485
13568,https://github.com/wolf-leo/EasyAdmin8/issues/1
13569,https://github.com/wolfSSL/wolfssh/pull/670
13570,https://github.com/wolfSSL/wolfssh/pull/671
13571,https://github.com/wolfSSL/wolfssl/issues/7089
13572,https://github.com/wolfSSL/wolfssl/pull/6412
13573,https://github.com/wolfSSL/wolfssl/pull/6949/
13574,https://github.com/wolfSSL/wolfssl/pull/7029
13575,https://github.com/wolfSSL/wolfssl/pull/7099
13576,https://github.com/WoodManGitHub/MyCVEs/blob/main/2024-REDAXO/RCE.md
13577,https://github.com/WoodManGitHub/MyCVEs/blob/main/2024-REDAXO/XSS.md
13578,https://github.com/WoodManGitHub/MyCVEs/blob/main/2024-Totolink/X6000R-Hardcoded-Password.md
13579,https://github.com/woodpecker-ci/woodpecker/commit/6e4c2f84cc84661d58cf1c0e5c421a46070bb105
13580,https://github.com/woodpecker-ci/woodpecker/pull/2221
13581,https://github.com/woodpecker-ci/woodpecker/pull/2222
13582,https://github.com/woodpecker-ci/woodpecker/security/advisories/GHSA-4gcf-5m39-98mc
13583,https://github.com/wordpress405/cve/blob/main/Retro%20Cellphone%20Online%20Store.pdf
13584,https://github.com/WordpressPluginDirectory/profile-builder/blob/main/profile-builder/admin/admin-functions.php#L517
13585,https://github.com/WordpressPluginDirectory/wp-user-avatar/blob/fde360946c86d67610d8f95a82752199ce25b39a/wp-user-avatar/src/ShortcodeParser/Builder/FieldsShortcodeCallback.php#L952
13586,https://github.com/WordpressPluginDirectory/wp-user-avatar/blob/fde360946c86d67610d8f95a82752199ce25b39a/wp-user-avatar/src/ShortcodeParser/Builder/LoginFormBuilder.php#L99
13587,https://github.com/WordpressPluginDirectory/wp-user-avatar/blob/fde360946c86d67610d8f95a82752199ce25b39a/wp-user-avatar/sr/ShortcodeParser/Builder/FieldsShortcodeCallback.php#L524
13588,https://github.com/WordPress/wordpress-develop/security/advisories/GHSA-m257-q4m5-j653
13589,https://github.com/WordPress/wordpress-develop/security/advisories/GHSA-x79f-xrjv-jx5r
13590,https://github.com/workos/authkit-nextjs/commit/6c3f4f3179d66cbb15de3962792083ff3b244a01
13591,https://github.com/workos/authkit-nextjs/releases/tag/v0.4.2
13592,https://github.com/workos/authkit-nextjs/security/advisories/GHSA-35w3-6qhc-474v
13593,https://github.com/woshinibaba222/DoraCMS-File-Upload-Vulnerability
13594,https://github.com/woshinibaba222/DoraCMS-Verification-Code-Reuse
13595,https://github.com/woshinibaba222/hack16/blob/main/Unauthorized%20Access%20to%20MobSF.md
13596,https://github.com/wpay65249519/cve/blob/main/SQL_injection.md
13597,https://github.com/wpeventmanager/wp-event-manager/issues/1483
13598,https://github.com/wp-graphql/wp-graphql-woocommerce/
13599,https://github.com/wp-plugins/404like/commit/2c4b589d27554910ab1fd104ddbec9331b540f7f
13600,https://github.com/wp-plugins/404like/releases/tag/1.0.2
13601,https://github.com/wp-plugins/ad-blocking-detector/commit/3312b9cd79e5710d1e282fc9216a4e5ab31b3d94
13602,https://github.com/wp-plugins/ad-blocking-detector/releases/tag/1.2.2
13603,https://github.com/wp-plugins/a-forms/commit/3e693197bd69b7173cc16d8d2e0a7d501a2a0b06
13604,https://github.com/wp-plugins/beeliked-microsite/commit/d23bafb5d05fb2636a2b78331f9d3fca152903dc
13605,https://github.com/wp-plugins/blogger-importer/commit/b83fa4f862b0f19a54cfee76060ec9c2e7f7ca70
13606,https://github.com/wp-plugins/broken-link-checker/commit/90615fe9b0b6f9e6fb254d503c302e53a202e561
13607,https://github.com/wp-plugins/broken-link-checker/commit/f30638869e281461b87548e40b517738b4350e47
13608,https://github.com/wp-plugins/broken-link-checker/releases/tag/1.10.2
13609,https://github.com/wp-plugins/broken-link-checker/releases/tag/1.10.6
13610,https://github.com/wp-plugins/contact-form-plugin/commit/4d531f74b4a801c805dc80360d4ea1312e9a278f
13611,https://github.com/wp-plugins/contact-form-plugin/commit/642ef1dc1751ab6642ce981fe126325bb574f898
13612,https://github.com/wp-plugins/contact-form-plugin/commit/8398d96ff0fe45ec9267d7259961c2ef89ed8005
13613,https://github.com/wp-plugins/contus-hd-flv-player/commit/34d66b9f3231a0e2dc0e536a6fe615d736e863f7
13614,https://github.com/wp-plugins/cp-appointment-calendar/commit/e29a9cdbcb0f37d887dd302a05b9e8bf213da01d
13615,https://github.com/wp-plugins/cp-polls/commit/6d7168cbf12d1c183bacc5cd5678f6f5b0d518d2
13616,https://github.com/wp-plugins/cp-polls/releases/tag/1.0.2
13617,https://github.com/wp-plugins/dynamic-widgets/commit/d0a19c6efcdc86d7093b369bc9e29a0629e57795
13618,https://github.com/wp-plugins/dynamic-widgets/releases/tag/1.5.11
13619,https://github.com/wp-plugins/easy2map-photos/commit/503d9ee2482d27c065f78d9546f076a406189908
13620,https://github.com/wp-plugins/editorial-calendar/commit/a9277f13781187daee760b4dfd052b1b68e101cc
13621,https://github.com/wp-plugins/editorial-calendar/releases/tag/2.7
13622,https://github.com/wp-plugins/eelv-newsletter/commit/3339b42316c5edf73e56eb209b6a3bb3e868d6ed
13623,https://github.com/wp-plugins/exit-strategy/commit/d964b8e961b2634158719f3328f16eda16ce93ac
13624,https://github.com/wp-plugins/facebook-button-plugin/commit/33144ae5a45ed07efe7fceca901d91365fdbf7cb
13625,https://github.com/wp-plugins/facebook-button-plugin/commit/b766da8fa100779409a953f0e46c2a2448cbe99c
13626,https://github.com/wp-plugins/fancy-gallery/commit/fdf1f9e5a1ec738900f962e69c6fa4ec6055ed8d
13627,https://github.com/wp-plugins/fastly/commit/d7fe42538f4d4af500e3af9678b6b06fba731656
13628,https://github.com/wp-plugins/fastly/releases/tag/0.98
13629,https://github.com/wp-plugins/favicon-by-realfavicongenerator/commit/949a1ae7216216350458844f50a72f100b56d4e7
13630,https://github.com/wp-plugins/freshdesk-support/commit/2aaecd4e0c7c6c1dc4e6a593163d5f7aa0fa5d5b
13631,https://github.com/wp-plugins/google-analytics-top-posts-widget/commit/25bb1dea113716200a6f0f3135801d84a7a65540
13632,https://github.com/wp-plugins/gravity-forms-dps-pxpay/commit/5966a5e6343e3d5610bdfa126a5cfbae95e629b6
13633,https://github.com/wp-plugins/gravity-forms-dps-pxpay/releases/tag/1.4.3
13634,https://github.com/wp-plugins/icons-for-features/commit/63124c021ae24b68e56872530df26eb4268ad633
13635,https://github.com/wp-plugins/icons-for-features/releases/tag/1.0.1
13636,https://github.com/wp-plugins/inline-google-spreadsheet-viewer/commit/2a8057df8ca30adc859cecbe5cad21ac28c5b747
13637,https://github.com/wp-plugins/inline-google-spreadsheet-viewer/releases/tag/0.9.6.1
13638,https://github.com/wp-plugins/ip-blacklist-cloud/commit/6e6fe8c6fda7cbc252eef083105e08d759c07312
13639,https://github.com/wp-plugins/ip-blacklist-cloud/releases/tag/3.43
13640,https://github.com/wp-plugins/i-recommend-this/commit/058b3ef5c7577bf557557904a53ecc8599b13649
13641,https://github.com/wp-plugins/i-recommend-this/releases/tag/3.7.3
13642,https://github.com/wp-plugins/job-board/commit/dbb71deee071422ce3e663fbcdce3ad24886f940
13643,https://github.com/wp-plugins/kau-boys-backend-localization/commit/36f457ee16dd114e510fd91a3ea9fbb3c1f87184
13644,https://github.com/wp-plugins/kau-boys-backend-localization/commit/43dc96defd7944da12ff116476a6890acd7dd24b
13645,https://github.com/wp-plugins/kau-boys-backend-localization/releases/tag/2.0
13646,https://github.com/wp-plugins/kau-boys-backend-localization/releases/tag/2.0.1
13647,https://github.com/wp-plugins/landing-pages/commit/c8e22c1340c11fedfb0a0a67ea690421bdb62b94
13648,https://github.com/wp-plugins/landing-pages/releases/tag/1.8.8
13649,https://github.com/wp-plugins/mail-subscribe-list/commit/484970ef8285cae51d2de3bd4e4684d33c956c28
13650,https://github.com/wp-plugins/maxbuttons/commit/e74564c9e3b7429808e317f4916bd1c26ef0b806
13651,https://github.com/wp-plugins/maxbuttons/releases/tag/1.26.1
13652,https://github.com/wp-plugins/media-downloader/commit/77beb720c682b9300035ab5f96eee225181d8a92
13653,https://github.com/wp-plugins/most-popular-posts-widget-lite/commit/a99667d11ac8d320006909387b100e9a8b5c12e1
13654,https://github.com/wp-plugins/pluscaptcha/commit/1274afc635170daafd38306487b6bb8a01f78ecd
13655,https://github.com/wp-plugins/portfolio/commit/68af950330c3202a706f0ae9bbb52ceaa17dda9d
13656,https://github.com/wp-plugins/portfolio/commit/d2ede580474665af56ff262a05783fbabe4529b8
13657,https://github.com/wp-plugins/portfolio-gallery/commit/58ed88243e17df766036f4857041edaf358076d3
13658,https://github.com/wp-plugins/qtranslate-slug/commit/74b3932696f9868e14563e51b7d0bb68c53bf5e4
13659,https://github.com/wp-plugins/qtranslate-slug/releases/tag/1.1.17
13660,https://github.com/wp-plugins/reciply/commit/e3ff616dc08d3aadff9253f1085e13f677d0c676
13661,https://github.com/wp-plugins/relevant/commit/860d1891025548cf0f5f97364c1f51a888f523c3
13662,https://github.com/wp-plugins/rt-prettyphoto/commit/0d3d38cfa487481b66869e4212df1cefc281ecb7
13663,https://github.com/wp-plugins/secure-files/commit/cab025e5fc2bcdad8032d833ebc38e6bd2a13c92
13664,https://github.com/wp-plugins/simple-download-button-shortcode/commit/e648a8706818297cf02a665ae0bae1c069dea5f1
13665,https://github.com/wp-plugins/simplr-registration-form/commit/d588446844dd49232ab400ef213ff5b92121c33e
13666,https://github.com/wp-plugins/subscribe-to-comments/commit/9683bdf462fcac2f32b33be98f0b96497fbd1bb6
13667,https://github.com/wp-plugins/subscribe-to-comments/releases/tag/2.0.8
13668,https://github.com/wp-plugins/tfo-graphviz/commit/594c953a345f79e26003772093b0caafc14b92c2
13669,https://github.com/wp-plugins/tfo-graphviz/releases/tag/1.10
13670,https://github.com/wp-plugins/the-hackers-diet/commit/7dd8acf7cd8442609840037121074425d363b694
13671,https://github.com/wp-plugins/the-hackers-diet/releases/tag/0.9.7b
13672,https://github.com/wp-plugins/tinychat-roomspy/commit/ab72627a963d61fb3bc31018e3855b08dc94a979
13673,https://github.com/wp-plugins/twitter-plugin/commit/a6d4659cbb2cbf18ccb0fb43549d5113d74e0146
13674,https://github.com/wp-plugins/twitter-plugin/commit/e04d59ab578316ffeb204cf32dc71c0d0e1ff77c
13675,https://github.com/wp-plugins/vaultpress/commit/e3b92b14edca6291c5f998d54c90cbe98a1fb0e3
13676,https://github.com/wp-plugins/vaultpress/releases/tag/1.6.1
13677,https://github.com/wp-plugins/video-playlist-and-gallery-plugin/commit/ee28e91f4d5404905204c43b7b84a8ffecad932e
13678,https://github.com/wp-plugins/video-playlist-and-gallery-plugin/releases/tag/1.137
13679,https://github.com/wp-plugins/view-all-posts-pages/commit/bf914f3a59063fa4df8fd4925ae18a5d852396d7
13680,https://github.com/wp-plugins/watu/commit/bf42e7cfd819a3e76cf3e1465697e89f4830590c
13681,https://github.com/wp-plugins/wds-multisite-aggregate/commit/49e0bbcb6ff70e561365d9e0d26426598f63ca12
13682,https://github.com/wp-plugins/wooframework-branding/commit/f12fccd7b5eaf66442346f748c901ef504742f78
13683,https://github.com/wp-plugins/wooframework-tweaks/commit/3b57d405149c1a59d1119da6e0bb8212732c9c88
13684,https://github.com/wp-plugins/woo-popup/commit/7c76ac78f3e16015991b612ff4fa616af4ce9292
13685,https://github.com/wp-plugins/woo-popup/releases/tag/1.3.0
13686,https://github.com/wp-plugins/woosidebars/commit/1ac6d6ac26e185673f95fc1ccc56a392169ba601
13687,https://github.com/wp-plugins/woosidebars-sbm-converter/commit/a0efb4ffb9dfe2925b889c1aa5ea40b4abbbda8a
13688,https://github.com/wp-plugins/wordpress-exit-box-lite/commit/fad26701addb862c51baf85c6e3cc136aa79c309
13689,https://github.com/wp-plugins/wp-copyprotect/commit/8b8fe4102886b326330dc1ff06b17313fb10aee5
13690,https://github.com/wp-plugins/wp-donate/commit/019114cb788d954c5d1b36d6c62418619e93a757
13691,https://github.com/wp-plugins/wp-file-upload/commit/c846327df030a0a97da036a2f07c769ab9284ddb
13692,https://github.com/wp-plugins/wp-file-upload/releases/tag/2.4.4
13693,https://github.com/wp-plugins/wp-responsive-video-gallery-with-lightbox/blob/master/wp-responsive-video-gallery-with-lightbox.php
13694,https://github.com/wp-plugins/wp-ultimate-csv-importer/commit/13c30af721d3f989caac72dd0f56cf0dc40fad7e
13695,https://github.com/wp-plugins/wp-ultimate-csv-importer/releases/tag/3.7.3
13696,https://github.com/wp-sms/wp-sms/commit/0f36e2f521ade8ddfb3e04786defe074370afb50
13697,https://github.com/wp-sms/wp-sms/commit/6656de201efe67c7983102c344a546eed976a819
13698,https://github.com/wr3nchsr/PAX-Paydroid-Advisories/blob/master/advisories/2022/CVEs/CVE-2022-26579.md
13699,https://github.com/wr3nchsr/PAX-Paydroid-Advisories/blob/master/advisories/2022/CVEs/CVE-2022-26580.md
